sounder,date (dd/mm/yyyy),time (hh:mm:ss),latitude (dd;mm;ss.sss h),longitude  (dd;mm;ss.sss h),depth,range (m),time,lat,lon,unnamed: 10,unnamed: 11,unique_id,platform_name,raster_val,has_reference,tid_value,transit_id,outlier,outlier_reason
EA600-18kHz,11/28/22,1:59:28 PM,33;03;08.599 S,35;07;12.716 E,-1521.77,1513.9,2022-11-28 13:59:28,-33.05238861,35.12019889,,,unknown_vessel,unknown,-1475.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,1:59:35 PM,33;03;09.095 S,35;07;10.577 E,-1521.15,1512.75,2022-11-28 13:59:35,-33.05252639,35.11960472,,,unknown_vessel,unknown,-1475.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,1:59:42 PM,33;03;09.544 S,35;07;08.409 E,-1521.32,1513.17,2022-11-28 13:59:42,-33.05265111,35.1190025,,,unknown_vessel,unknown,-1475.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,1:59:48 PM,33;03;10.002 S,35;07;06.252 E,-1519.38,1511.45,2022-11-28 13:59:48,-33.05277833,35.11840333,,,unknown_vessel,unknown,-1475.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,1:59:55 PM,33;03;10.530 S,35;07;04.122 E,-1519.89,1511.53,2022-11-28 13:59:55,-33.052925,35.11781167,,,unknown_vessel,unknown,-1475.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:00:02 PM,33;03;11.002 S,35;07;01.977 E,-1519.15,1511.1,2022-11-28 14:00:02,-33.05305611,35.11721583,,,unknown_vessel,unknown,-1475.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:00:08 PM,33;03;11.482 S,35;06;59.833 E,-1518.46,1510.26,2022-11-28 14:00:08,-33.05318944,35.11662028,,,unknown_vessel,unknown,-1465.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:00:15 PM,33;03;11.979 S,35;06;57.678 E,-1518.59,1510.32,2022-11-28 14:00:15,-33.0533275,35.11602167,,,unknown_vessel,unknown,-1465.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:00:29 PM,33;03;12.982 S,35;06;53.385 E,-1517.35,1509.05,2022-11-28 14:00:29,-33.05360611,35.11482917,,,unknown_vessel,unknown,-1465.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:00:35 PM,33;03;13.471 S,35;06;51.232 E,-1517.65,1509.33,2022-11-28 14:00:35,-33.05374194,35.11423111,,,unknown_vessel,unknown,-1465.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:00:42 PM,33;03;13.961 S,35;06;49.084 E,-1516.9,1508.58,2022-11-28 14:00:42,-33.05387806,35.11363444,,,unknown_vessel,unknown,-1465.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:00:49 PM,33;03;14.420 S,35;06;46.943 E,-1516.21,1508.08,2022-11-28 14:00:49,-33.05400556,35.11303972,,,unknown_vessel,unknown,-1465.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:00:55 PM,33;03;14.919 S,35;06;44.795 E,-1515.61,1507.38,2022-11-28 14:00:55,-33.05414417,35.11244306,,,unknown_vessel,unknown,-1465.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:01:02 PM,33;03;15.435 S,35;06;42.654 E,-1517.4,1508.43,2022-11-28 14:01:02,-33.0542875,35.11184833,,,unknown_vessel,unknown,-1477.0,True,40.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:01:09 PM,33;03;15.861 S,35;06;40.495 E,-1515.14,1507.17,2022-11-28 14:01:09,-33.05440583,35.11124861,,,unknown_vessel,unknown,-1477.0,True,40.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:01:15 PM,33;03;16.366 S,35;06;38.358 E,-1514.5,1506.12,2022-11-28 14:01:15,-33.05454611,35.110655,,,unknown_vessel,unknown,-1477.0,True,40.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:01:22 PM,33;03;16.860 S,35;06;36.228 E,-1515.12,1506.87,2022-11-28 14:01:22,-33.05468333,35.11006333,,,unknown_vessel,unknown,-1477.0,True,40.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:01:29 PM,33;03;17.308 S,35;06;34.081 E,-1511.74,1503.88,2022-11-28 14:01:29,-33.05480778,35.10946694,,,unknown_vessel,unknown,-1477.0,True,40.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:01:35 PM,33;03;17.806 S,35;06;31.943 E,-1512.96,1504.12,2022-11-28 14:01:35,-33.05494611,35.10887306,,,unknown_vessel,unknown,-1477.0,True,40.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:01:42 PM,33;03;18.265 S,35;06;29.784 E,-1513.57,1505.21,2022-11-28 14:01:42,-33.05507361,35.10827333,,,unknown_vessel,unknown,-1487.0,True,40.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:01:49 PM,33;03;18.733 S,35;06;27.631 E,-1513.45,1505.26,2022-11-28 14:01:49,-33.05520361,35.10767528,,,unknown_vessel,unknown,-1487.0,True,40.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:01:55 PM,33;03;19.237 S,35;06;25.495 E,-1511.98,1503.59,2022-11-28 14:01:55,-33.05534361,35.10708194,,,unknown_vessel,unknown,-1487.0,True,40.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:02:02 PM,33;03;19.721 S,35;06;23.350 E,-1510.91,1502.49,2022-11-28 14:02:02,-33.05547806,35.10648611,,,unknown_vessel,unknown,-1487.0,True,40.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:02:09 PM,33;03;20.195 S,35;06;21.197 E,-1510.93,1502.19,2022-11-28 14:02:09,-33.05560972,35.10588806,,,unknown_vessel,unknown,-1487.0,True,40.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:02:16 PM,33;03;20.678 S,35;06;19.033 E,-1509.8,1501.53,2022-11-28 14:02:16,-33.05574389,35.10528694,,,unknown_vessel,unknown,-1487.0,True,40.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:02:36 PM,33;03;22.154 S,35;06;12.601 E,-1510.37,1501.8,2022-11-28 14:02:36,-33.05615389,35.10350028,,,unknown_vessel,unknown,-1497.0,True,40.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:02:42 PM,33;03;22.642 S,35;06;10.474 E,-1509.81,1501.01,2022-11-28 14:02:42,-33.05628944,35.10290944,,,unknown_vessel,unknown,-1497.0,True,40.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:02:49 PM,33;03;23.114 S,35;06;08.323 E,-1509.09,1500.55,2022-11-28 14:02:49,-33.05642056,35.10231194,,,unknown_vessel,unknown,-1497.0,True,40.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:02:56 PM,33;03;23.596 S,35;06;06.177 E,-1507.42,1499.35,2022-11-28 14:02:56,-33.05655444,35.10171583,,,unknown_vessel,unknown,-1497.0,True,40.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:03:02 PM,33;03;24.088 S,35;06;04.049 E,-1507.23,1498.75,2022-11-28 14:03:02,-33.05669111,35.10112472,,,unknown_vessel,unknown,-1497.0,True,40.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:03:09 PM,33;03;24.554 S,35;06;01.918 E,-1506.44,1498.04,2022-11-28 14:03:09,-33.05682056,35.10053278,,,unknown_vessel,unknown,-1497.0,True,40.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:03:16 PM,33;03;25.042 S,35;05;59.782 E,-1509.14,1500.77,2022-11-28 14:03:16,-33.05695611,35.09993944,,,unknown_vessel,unknown,-1517.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:03:22 PM,33;03;25.512 S,35;05;57.634 E,-1505.47,1497.0,2022-11-28 14:03:22,-33.05708667,35.09934278,,,unknown_vessel,unknown,-1517.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:03:29 PM,33;03;25.990 S,35;05;55.496 E,-1505.2,1496.69,2022-11-28 14:03:29,-33.05721944,35.09874889,,,unknown_vessel,unknown,-1517.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:03:36 PM,33;03;26.472 S,35;05;53.346 E,-1505.4,1496.72,2022-11-28 14:03:36,-33.05735333,35.09815167,,,unknown_vessel,unknown,-1517.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:03:42 PM,33;03;26.929 S,35;05;51.197 E,-1502.99,1494.64,2022-11-28 14:03:42,-33.05748028,35.09755472,,,unknown_vessel,unknown,-1517.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:04:03 PM,33;03;28.360 S,35;05;44.738 E,-1501.84,1493.49,2022-11-28 14:04:03,-33.05787778,35.09576056,,,unknown_vessel,unknown,-1506.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:04:09 PM,33;03;28.865 S,35;05;42.602 E,-1502.89,1494.14,2022-11-28 14:04:09,-33.05801806,35.09516722,,,unknown_vessel,unknown,-1506.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:04:16 PM,33;03;29.318 S,35;05;40.450 E,-1501.76,1493.53,2022-11-28 14:04:16,-33.05814389,35.09456944,,,unknown_vessel,unknown,-1506.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:04:23 PM,33;03;29.791 S,35;05;38.319 E,-1498.61,1490.57,2022-11-28 14:04:23,-33.05827528,35.0939775,,,unknown_vessel,unknown,-1506.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:04:29 PM,33;03;30.271 S,35;05;36.199 E,-1498.82,1490.51,2022-11-28 14:04:29,-33.05840861,35.09338861,,,unknown_vessel,unknown,-1497.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:04:36 PM,33;03;30.740 S,35;05;34.076 E,-1498.73,1490.5,2022-11-28 14:04:36,-33.05853889,35.09279889,,,unknown_vessel,unknown,-1497.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:04:43 PM,33;03;31.207 S,35;05;31.933 E,-1497.17,1488.7,2022-11-28 14:04:43,-33.05866861,35.09220361,,,unknown_vessel,unknown,-1497.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:04:49 PM,33;03;31.693 S,35;05;29.778 E,-1498.25,1489.83,2022-11-28 14:04:49,-33.05880361,35.091605,,,unknown_vessel,unknown,-1493.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:05:09 PM,33;03;33.127 S,35;05;23.337 E,-1496.04,1487.51,2022-11-28 14:05:09,-33.05920194,35.08981583,,,unknown_vessel,unknown,-1493.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:05:23 PM,33;03;34.115 S,35;05;18.990 E,-1493.79,1485.18,2022-11-28 14:05:23,-33.05947639,35.08860833,,,unknown_vessel,unknown,-1493.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:05:29 PM,33;03;34.586 S,35;05;16.802 E,-1491.72,1483.52,2022-11-28 14:05:29,-33.05960722,35.08800056,,,unknown_vessel,unknown,-1493.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:05:36 PM,33;03;35.074 S,35;05;14.636 E,-1492.54,1483.97,2022-11-28 14:05:36,-33.05974278,35.08739889,,,unknown_vessel,unknown,-1488.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:05:43 PM,33;03;35.538 S,35;05;12.480 E,-1490.12,1481.61,2022-11-28 14:05:43,-33.05987167,35.0868,,,unknown_vessel,unknown,-1488.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:05:50 PM,33;03;35.987 S,35;05;10.309 E,-1490.84,1482.44,2022-11-28 14:05:50,-33.05999639,35.08619694,,,unknown_vessel,unknown,-1488.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:06:10 PM,33;03;37.429 S,35;05;03.837 E,-1488.01,1479.17,2022-11-28 14:06:10,-33.06039694,35.08439917,,,unknown_vessel,unknown,-1488.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:06:16 PM,33;03;37.910 S,35;05;01.687 E,-1486.84,1478.52,2022-11-28 14:06:16,-33.06053056,35.08380194,,,unknown_vessel,unknown,-1488.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:06:23 PM,33;03;38.403 S,35;04;59.534 E,-1483.89,1475.29,2022-11-28 14:06:23,-33.0606675,35.08320389,,,unknown_vessel,unknown,-1481.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:06:30 PM,33;03;38.879 S,35;04;57.368 E,-1482.79,1474.54,2022-11-28 14:06:30,-33.06079972,35.08260222,,,unknown_vessel,unknown,-1481.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:06:43 PM,33;03;39.861 S,35;04;53.081 E,-1481.91,1472.61,2022-11-28 14:06:43,-33.0610725,35.08141139,,,unknown_vessel,unknown,-1481.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:06:50 PM,33;03;40.323 S,35;04;50.923 E,-1480.71,1472.15,2022-11-28 14:06:50,-33.06120083,35.08081194,,,unknown_vessel,unknown,-1481.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:06:56 PM,33;03;40.827 S,35;04;48.767 E,-1479.84,1471.36,2022-11-28 14:06:56,-33.06134083,35.08021306,,,unknown_vessel,unknown,-1481.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:07:03 PM,33;03;41.345 S,35;04;46.619 E,-1477.9,1469.19,2022-11-28 14:07:03,-33.06148472,35.07961639,,,unknown_vessel,unknown,-1481.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:07:10 PM,33;03;41.859 S,35;04;44.469 E,-1478.54,1469.75,2022-11-28 14:07:10,-33.0616275,35.07901917,,,unknown_vessel,unknown,-1473.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:07:16 PM,33;03;42.356 S,35;04;42.296 E,-1475.56,1466.93,2022-11-28 14:07:16,-33.06176556,35.07841556,,,unknown_vessel,unknown,-1473.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:07:37 PM,33;03;43.882 S,35;04;35.787 E,-1471.93,1462.96,2022-11-28 14:07:37,-33.06218944,35.0766075,,,unknown_vessel,unknown,-1473.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:07:43 PM,33;03;44.371 S,35;04;33.600 E,-1472.3,1463.4,2022-11-28 14:07:43,-33.06232528,35.076,,,unknown_vessel,unknown,-1473.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:07:50 PM,33;03;44.825 S,35;04;31.437 E,-1469.08,1460.96,2022-11-28 14:07:50,-33.06245139,35.07539917,,,unknown_vessel,unknown,-1473.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:07:57 PM,33;03;45.301 S,35;04;29.292 E,-1466.18,1458.21,2022-11-28 14:07:57,-33.06258361,35.07480333,,,unknown_vessel,unknown,-1460.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:08:03 PM,33;03;45.783 S,35;04;27.139 E,-1465.24,1456.45,2022-11-28 14:08:03,-33.0627175,35.07420528,,,unknown_vessel,unknown,-1460.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:08:17 PM,33;03;46.722 S,35;04;22.812 E,-1464.62,1455.97,2022-11-28 14:08:17,-33.06297833,35.07300333,,,unknown_vessel,unknown,-1460.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:08:23 PM,33;03;47.226 S,35;04;20.654 E,-1463.36,1454.37,2022-11-28 14:08:23,-33.06311833,35.07240389,,,unknown_vessel,unknown,-1460.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:08:30 PM,33;03;47.733 S,35;04;18.517 E,-1464.43,1455.29,2022-11-28 14:08:30,-33.06325917,35.07181028,,,unknown_vessel,unknown,-1460.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:08:37 PM,33;03;48.197 S,35;04;16.362 E,-1461.83,1453.03,2022-11-28 14:08:37,-33.06338806,35.07121167,,,unknown_vessel,unknown,-1460.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:08:43 PM,33;03;48.672 S,35;04;14.193 E,-1459.49,1450.72,2022-11-28 14:08:43,-33.06352,35.07060917,,,unknown_vessel,unknown,-1453.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:08:50 PM,33;03;49.174 S,35;04;12.032 E,-1457.73,1448.82,2022-11-28 14:08:50,-33.06365944,35.07000889,,,unknown_vessel,unknown,-1453.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:08:57 PM,33;03;49.665 S,35;04;09.887 E,-1454.9,1445.88,2022-11-28 14:08:57,-33.06379583,35.06941306,,,unknown_vessel,unknown,-1453.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:09:04 PM,33;03;50.146 S,35;04;07.724 E,-1455.07,1446.19,2022-11-28 14:09:04,-33.06392944,35.06881222,,,unknown_vessel,unknown,-1453.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:09:17 PM,33;03;51.130 S,35;04;03.407 E,-1452.6,1443.86,2022-11-28 14:09:17,-33.06420278,35.06761306,,,unknown_vessel,unknown,-1453.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:09:24 PM,33;03;51.617 S,35;04;01.232 E,-1450.52,1441.92,2022-11-28 14:09:24,-33.06433806,35.06700889,,,unknown_vessel,unknown,-1453.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:09:30 PM,33;03;52.136 S,35;03;59.086 E,-1450.65,1441.32,2022-11-28 14:09:30,-33.06448222,35.06641278,,,unknown_vessel,unknown,-1446.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:09:44 PM,33;03;53.099 S,35;03;54.735 E,-1446.89,1438.28,2022-11-28 14:09:44,-33.06474972,35.06520417,,,unknown_vessel,unknown,-1446.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:09:50 PM,33;03;53.604 S,35;03;52.575 E,-1445.6,1436.74,2022-11-28 14:09:50,-33.06489,35.06460417,,,unknown_vessel,unknown,-1446.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:10:10 PM,33;03;55.084 S,35;03;46.064 E,-1443.02,1433.81,2022-11-28 14:10:10,-33.06530111,35.06279556,,,unknown_vessel,unknown,-1446.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:10:30 PM,33;03;56.536 S,35;03;39.533 E,-1439.47,1430.46,2022-11-28 14:10:30,-33.06570444,35.06098139,,,unknown_vessel,unknown,-1440.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:10:37 PM,33;03;57.025 S,35;03;37.378 E,-1439.07,1429.8,2022-11-28 14:10:37,-33.06584028,35.06038278,,,unknown_vessel,unknown,-1440.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:10:44 PM,33;03;57.532 S,35;03;35.208 E,-1437.75,1428.76,2022-11-28 14:10:44,-33.06598111,35.05978,,,unknown_vessel,unknown,-1440.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:10:51 PM,33;03;57.988 S,35;03;33.030 E,-1434.83,1426.54,2022-11-28 14:10:51,-33.06610778,35.059175,,,unknown_vessel,unknown,-1440.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:10:57 PM,33;03;58.464 S,35;03;30.887 E,-1433.14,1424.74,2022-11-28 14:10:57,-33.06624,35.05857972,,,unknown_vessel,unknown,-1440.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:11:04 PM,33;03;58.973 S,35;03;28.731 E,-1434.33,1424.97,2022-11-28 14:11:04,-33.06638139,35.05798083,,,unknown_vessel,unknown,-1432.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:11:11 PM,33;03;59.479 S,35;03;26.577 E,-1434.66,1425.33,2022-11-28 14:11:11,-33.06652194,35.0573825,,,unknown_vessel,unknown,-1432.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:11:17 PM,33;03;59.967 S,35;03;24.391 E,-1433.85,1424.99,2022-11-28 14:11:17,-33.0666575,35.05677528,,,unknown_vessel,unknown,-1432.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:11:24 PM,33;04;00.407 S,35;03;22.195 E,-1430.7,1421.88,2022-11-28 14:11:24,-33.06677972,35.05616528,,,unknown_vessel,unknown,-1431.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:11:31 PM,33;04;00.924 S,35;03;20.015 E,-1430.95,1421.63,2022-11-28 14:11:31,-33.06692333,35.05555972,,,unknown_vessel,unknown,-1431.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:11:37 PM,33;04;01.417 S,35;03;17.846 E,-1432.78,1423.72,2022-11-28 14:11:37,-33.06706028,35.05495722,,,unknown_vessel,unknown,-1431.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:11:44 PM,33;04;01.872 S,35;03;15.694 E,-1427.73,1419.59,2022-11-28 14:11:44,-33.06718667,35.05435944,,,unknown_vessel,unknown,-1431.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:11:51 PM,33;04;02.368 S,35;03;13.555 E,-1425.71,1416.79,2022-11-28 14:11:51,-33.06732444,35.05376528,,,unknown_vessel,unknown,-1418.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:11:57 PM,33;04;02.866 S,35;03;11.430 E,-1425.82,1416.32,2022-11-28 14:11:57,-33.06746278,35.053175,,,unknown_vessel,unknown,-1418.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:12:04 PM,33;04;03.351 S,35;03;09.283 E,-1422.12,1413.51,2022-11-28 14:12:04,-33.0675975,35.05257861,,,unknown_vessel,unknown,-1418.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:12:17 PM,33;04;04.334 S,35;03;04.999 E,-1417.3,1407.78,2022-11-28 14:12:17,-33.06787056,35.05138861,,,unknown_vessel,unknown,-1418.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:12:38 PM,33;04;05.756 S,35;02;58.564 E,-1410.16,1401.25,2022-11-28 14:12:38,-33.06826556,35.04960111,,,unknown_vessel,unknown,-1406.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:12:44 PM,33;04;06.224 S,35;02;56.401 E,-1408.38,1399.4,2022-11-28 14:12:44,-33.06839556,35.04900028,,,unknown_vessel,unknown,-1406.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:12:51 PM,33;04;06.726 S,35;02;54.251 E,-1409.52,1399.92,2022-11-28 14:12:51,-33.068535,35.04840306,,,unknown_vessel,unknown,-1406.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:12:58 PM,33;04;07.213 S,35;02;52.097 E,-1407.31,1398.22,2022-11-28 14:12:58,-33.06867028,35.04780472,,,unknown_vessel,unknown,-1406.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:13:04 PM,33;04;07.628 S,35;02;49.962 E,-1403.71,1395.46,2022-11-28 14:13:04,-33.06878556,35.04721167,,,unknown_vessel,unknown,-1406.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:13:11 PM,33;04;08.088 S,35;02;47.852 E,-1401.95,1393.1,2022-11-28 14:13:11,-33.06891333,35.04662556,,,unknown_vessel,unknown,-1406.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:13:18 PM,33;04;08.563 S,35;02;45.745 E,-1402.44,1392.82,2022-11-28 14:13:18,-33.06904528,35.04604028,,,unknown_vessel,unknown,-1406.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:13:24 PM,33;04;09.016 S,35;02;43.612 E,-1401.59,1391.96,2022-11-28 14:13:24,-33.06917111,35.04544778,,,unknown_vessel,unknown,-1392.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:13:31 PM,33;04;09.473 S,35;02;41.457 E,-1399.23,1390.29,2022-11-28 14:13:31,-33.06929806,35.04484917,,,unknown_vessel,unknown,-1392.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:13:38 PM,33;04;09.974 S,35;02;39.325 E,-1397.52,1388.41,2022-11-28 14:13:38,-33.06943722,35.04425694,,,unknown_vessel,unknown,-1392.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:13:44 PM,33;04;10.471 S,35;02;37.205 E,-1394.18,1384.81,2022-11-28 14:13:44,-33.06957528,35.04366806,,,unknown_vessel,unknown,-1392.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:13:51 PM,33;04;10.954 S,35;02;35.067 E,-1391.99,1382.87,2022-11-28 14:13:51,-33.06970944,35.04307417,,,unknown_vessel,unknown,-1392.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:14:18 PM,33;04;12.934 S,35;02;26.524 E,-1380.75,1371.49,2022-11-28 14:14:18,-33.07025944,35.04070111,,,unknown_vessel,unknown,-1377.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:14:25 PM,33;04;13.402 S,35;02;24.367 E,-1377.66,1368.44,2022-11-28 14:14:25,-33.07038944,35.04010194,,,unknown_vessel,unknown,-1377.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:14:31 PM,33;04;13.872 S,35;02;22.220 E,-1376.4,1367.01,2022-11-28 14:14:31,-33.07052,35.03950556,,,unknown_vessel,unknown,-1377.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:14:38 PM,33;04;14.365 S,35;02;20.060 E,-1374.98,1365.4,2022-11-28 14:14:38,-33.07065694,35.03890556,,,unknown_vessel,unknown,-1377.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:14:45 PM,33;04;14.843 S,35;02;17.902 E,-1374.01,1364.64,2022-11-28 14:14:45,-33.07078972,35.03830611,,,unknown_vessel,unknown,-1377.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:14:51 PM,33;04;15.334 S,35;02;15.738 E,-1371.44,1362.11,2022-11-28 14:14:51,-33.07092611,35.037705,,,unknown_vessel,unknown,-1382.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,2:14:58 PM,33;04;15.806 S,35;02;13.575 E,-1369.51,1360.42,2022-11-28 14:14:58,-33.07105722,35.03710417,,,unknown_vessel,unknown,-1374.0,True,11.0,unknown_vessel_T010,False,
